id,uir_adr_ADRESA_KOD,addr_postcode,addr_conscriptionnumber,addr_streetnumber,addr_street,addr_housenumber,lat,lon,id_cons,addr_conscription,wd_cons
296492373,21691746,11800,143,12,Pohořelec,143/12,50.0871968,14.3886506,429456,Hradčany,Q744598
296492958,21691754,11800,144,11,Pohořelec,144/11,50.0872892,14.3888389,429456,Hradčany,Q744598
296496447,21691495,11800,110,4,Loretánské náměstí,110/4,50.0879321,14.3908477,429456,Hradčany,Q744598
296496773,21690642,11900,32,34,Zlatá ulička u Daliborky,32/34,50.0918024,14.4033779,429456,Hradčany,Q744598
296497578,21692521,11800,217,10,Keplerova,217/10,50.0884126,14.3883757,429456,Hradčany,Q744598
296497981,21690812,11800,56,16,Hradčanské náměstí,56/16,50.0898419,14.3975488,429456,Hradčany,Q744598
296498794,21691151,11800,87,2,Nový Svět,87/2,50.0911586,14.3904387,429456,Hradčany,Q744598
296499884,21690987,11800,71,4,U Brusnice,71/4,50.0927258,14.3923773,429456,Hradčany,Q744598
296502734,21691673,11800,136,9,Strahovské nádvoří,136/9,50.0866769,14.3876957,429456,Hradčany,Q744598
296504185,21691843,11800,153,2,Pohořelec,153/2,50.0875633,14.3902225,429456,Hradčany,Q744598
296505911,21692017,11800,169,6,Úvoz,169/6,50.0884802,14.39607,429456,Hradčany,Q744598
296508533,21691665,11800,135,12,Strahovské nádvoří,135/12,50.0869045,14.3890414,429456,Hradčany,Q744598
296513052,21691690,11800,138,17,Pohořelec,138/17,50.086788,14.3877596,429456,Hradčany,Q744598
296513931,21690758,11800,50,4,U Prašného mostu,50/4,50.092309,14.3987979,429456,Hradčany,Q744598
296514080,21692203,11800,181,4,Loretánská,181/4,50.0889696,14.394407,429456,Hradčany,Q744598
296515382,21692122,11800,176,7,Loretánská,176/7,50.0886984,14.3945216,429456,Hradčany,Q744598
296516029,21691959,11800,164,16,Úvoz,164/16,50.0884296,14.395482,429456,Hradčany,Q744598
296516116,21691096,11800,81,11,Nový Svět,81/11,50.0908792,14.391585,429456,Hradčany,Q744598
296516386,21690928,11800,68,7,Hradčanské náměstí,68/7,50.0898771,14.3949177,429456,Hradčany,Q744598
296516801,21692556,11800,219,4,Keplerova,219/4,50.0879926,14.388573,429456,Hradčany,Q744598
296517912,21692726,11800,302,11,Strahovské nádvoří,302/11,50.0871508,14.388946,429456,Hradčany,Q744598
296518407,21691266,11800,96,6,Černínská,96/6,50.0911365,14.3897804,429456,Hradčany,Q744598
296520175,21691274,11800,97,5,Černínská,97/5,50.0909316,14.3898243,429456,Hradčany,Q744598
296521170,21691444,11800,107,1,Loretánské náměstí,107/1,50.0881878,14.3918378,429456,Hradčany,Q744598
296524389,21692297,11800,186,1,Hradčanské náměstí,186/1,50.0891932,14.3978577,429456,Hradčany,Q744598
296524738,21690677,11900,35,3,náměstí U svatého Jiří,35/3,50.0913816,14.4015371,429456,Hradčany,Q744598
296526158,21691614,11800,130,2,Strahovské nádvoří,130/2,50.0856767,14.3889187,429456,Hradčany,Q744598
296527600,21691789,11800,147,8,Pohořelec,147/8,50.0874487,14.389443,429456,Hradčany,Q744598
296528733,21691533,11800,113,23,Pohořelec,113/23,50.0877196,14.3890181,429456,Hradčany,Q744598
296528802,21692041,11800,171,48,Nerudova,171/48,50.088566,14.3966096,429456,Hradčany,Q744598
296529051,21691363,11800,102,8,Loretánská,102/8,50.0884225,14.3920273,429456,Hradčany,Q744598
296532047,21691878,11800,156,13,Úvoz,156/13,50.087567,14.3910823,429456,Hradčany,Q744598
296532871,21692467,11800,207,7,Strahovská,207/7,50.0828324,14.3929583,429456,Hradčany,Q744598
296533424,21691185,11800,90,25,Nový Svět,90/25,50.0911571,14.3901146,429456,Hradčany,Q744598
296534563,21692475,11800,211,44,Vlašská,211/44,50.0854771,14.3929976,429456,Hradčany,Q744598
296534711,21691011,11800,73,7,Kanovnická,73/7,50.0906105,14.3933638,429456,Hradčany,Q744598
296535128,21690740,11800,49,2,U Prašného mostu,49/2,50.0921782,14.3987554,429456,Hradčany,Q744598
296535572,21690391,11900,9,11,Zlatá ulička u Daliborky,9/11,50.0917124,14.4037366,429456,Hradčany,Q744598
296536098,21691258,11800,95,7,Černínská,95/7,50.0910336,14.389746,429456,Hradčany,Q744598
296536602,21691428,11800,105,21,Loretánská,105/21,50.0882631,14.3921744,429456,Hradčany,Q744598
296540181,21692629,11800,228,8,Gogolova,228/8,50.0950416,14.4096544,429456,Hradčany,Q744598
296541040,21691771,11800,146,9,Pohořelec,146/9,50.0874124,14.3892392,429456,Hradčany,Q744598
296541250,21692718,11800,301,10,Strahovské nádvoří,301/10,50.0868789,14.388533,429456,Hradčany,Q744598
296541859,21692114,11800,175,5,Loretánská,175/5,50.088785,14.3948839,429456,Hradčany,Q744598
296542142,21691941,11800,163,18,Úvoz,163/18,50.0884084,14.3953455,429456,Hradčany,Q744598
296542194,21691088,11800,80,9,Nový Svět,80/9,50.0908341,14.3917922,429456,Hradčany,Q744598
296542674,21690910,11800,67,2,Kanovnická,67/2,50.0901136,14.3949234,429456,Hradčany,Q744598
296543355,21691436,11800,106,23,Loretánská,106/23,50.0882495,14.3920221,429456,Hradčany,Q744598
296547920,21690316,11800,4,38,Úvoz,4/38,50.0878924,14.3919859,429456,Hradčany,Q744598
296550441,21690308,11900,3,1,Jiřská,3/1,50.0916983,14.4047767,429456,Hradčany,Q744598
296552900,21690669,11900,34,4,náměstí U svatého Jiří,34/4,50.091299,14.4019072,429456,Hradčany,Q744598
296553611,21692548,11800,218,8,Keplerova,218/8,50.0882879,14.3884193,429456,Hradčany,Q744598
296554846,21691177,11800,89,4,Nový Svět,89/4,50.0912062,14.3902592,429456,Hradčany,Q744598
296556698,21692033,11800,170,4,Úvoz,170/4,50.0885021,14.3962988,429456,Hradčany,Q744598
296557808,21692459,11800,206,,Strahovská,206,50.0807242,14.3994103,429456,Hradčany,Q744598
296558826,21691347,11800,101,5,Loretánské náměstí,101/5,50.0887685,14.3907116,429456,Hradčany,Q744598
296559434,21691860,11800,155,15,Úvoz,155/15,50.08758,14.3906197,429456,Hradčany,Q744598
296559635,21691525,11800,112,24,Pohořelec,112/24,50.0877589,14.3894611,429456,Hradčany,Q744598
296561163,21692238,11800,182,2,Loretánská,182/2,50.0890525,14.3951369,429456,Hradčany,Q744598
296563345,21692220,11800,182,5,Hradčanské náměstí,182/5,50.0893341,14.3953445,429456,Hradčany,Q744598
296563588,21691037,11800,77,3,Nový Svět,77/3,50.0906904,14.3928037,429456,Hradčany,Q744598
296564672,21691541,11800,114,2,Keplerova,114/2,50.0877735,14.3886278,429456,Hradčany,Q744598
296566104,21692050,11800,171,1,Radnické schody,171/1,50.0886542,14.3964778,429456,Hradčany,Q744598
296566671,21691711,11800,140,15,Pohořelec,140/15,50.0869732,14.3880864,429456,Hradčany,Q744598
296569447,21691461,11800,108,40,Úvoz,108/40,50.0878613,14.3917386,429456,Hradčany,Q744598
296570535,21690774,11800,52,1,Mariánské hradby,52/1,50.0939176,14.4052675,429456,Hradčany,Q744598
296571616,21690944,11800,69,3,Kanovnická,69/3,50.0902574,14.3940885,429456,Hradčany,Q744598
296572119,21692572,11900,222,44,Zlatá ulička u Daliborky,222/44,50.0916347,14.4032493,429456,Hradčany,Q744598
296575377,21691631,11800,132,1,Strahovské nádvoří,132/1,50.0867067,14.3896727,429456,Hradčany,Q744598
296575517,21692327,11800,191,6,Nový Svět,191/6,50.0913078,14.3898706,429456,Hradčany,Q744598
296576375,21692157,11800,179,13,Loretánská,179/13,50.0884013,14.3935272,429456,Hradčany,Q744598
296576411,21691801,11800,149,6,Pohořelec,149/6,50.0874822,14.389718,429456,Hradčany,Q744598
296576849,21690952,11800,69,4,U kasáren,69/4,50.0901717,14.3938388,429456,Hradčany,Q744598
296578083,21691975,11800,166,12,Úvoz,166/12,50.0884582,14.3957016,429456,Hradčany,Q744598
296578857,21691126,11800,84,17,Nový Svět,84/17,50.0909025,14.3910298,429456,Hradčany,Q744598
296582577,21690693,11900,37,2,Vikářská,37/2,50.0912921,14.4010596,429456,Hradčany,Q744598
296584235,21691380,11800,103,17,Loretánská,103/17,50.0883058,14.3927577,429456,Hradčany,Q744598
296587657,21690367,11900,8,8,Jiřská,8/8,50.0916496,14.4039225,429456,Hradčany,Q744598
296591891,21690766,11800,51,6,U Prašného mostu,51/6,50.0928551,14.3986103,429456,Hradčany,Q744598
296592063,21692211,11800,181,2,U kasáren,181/2,50.0890899,14.3941272,429456,Hradčany,Q744598
296592345,21691703,11800,139,16,Pohořelec,139/16,50.0869042,14.3879373,429456,Hradčany,Q744598
296596935,21691118,11800,83,15,Nový Svět,83/15,50.0908994,14.3911997,429456,Hradčany,Q744598
296597443,21692564,11900,222,14,Jiřská,222/14,50.0914401,14.4032644,429456,Hradčany,Q744598
296599847,21691100,11800,82,13,Nový Svět,82/13,50.0908899,14.3913993,429456,Hradčany,Q744598
296600150,21690936,11800,68,1,Kanovnická,68/1,50.0899383,14.3948905,429456,Hradčany,Q744598
296600345,21691282,11800,98,3,Černínská,98/3,50.090513,14.3899142,429456,Hradčany,Q744598
296601422,21692319,11800,191,8,Černínská,191/8,50.0913146,14.3897422,429456,Hradčany,Q744598
296603275,21692301,11800,188,1,U Brusnice,188/1,50.0915562,14.3930763,429456,Hradčany,Q744598
296606974,21691797,11800,148,7,Pohořelec,148/7,50.0874674,14.3895518,429456,Hradčany,Q744598
296608391,21691967,11800,165,14,Úvoz,165/14,50.0884395,14.3955928,429456,Hradčany,Q744598
296609272,21691622,11800,131,5,Strahovské nádvoří,131/5,50.0858906,14.3881431,429456,Hradčany,Q744598
296610808,21691886,11800,157,11,Úvoz,157/11,50.0879649,14.3932117,429456,Hradčany,Q744598
296611421,21691371,11800,102,8,Loretánské náměstí,102/8,50.088706,14.3917464,429456,Hradčany,Q744598
296611523,21690685,11900,36,2,náměstí U svatého Jiří,36/2,50.0913472,14.4013332,429456,Hradčany,Q744598
296613734,21691029,11800,76,1,Nový Svět,76/1,50.0906938,14.3931766,429456,Hradčany,Q744598
296617112,21691568,11800,123,16,Strahovská,123/16,50.0851809,14.387941,429456,Hradčany,Q744598
296617606,21692084,11800,173,1,Loretánská,173/1,50.0888704,14.3952324,429456,Hradčany,Q744598
296620054,21691738,11800,142,13,Pohořelec,142/13,50.0871274,14.3884822,429456,Hradčany,Q744598
296620322,21691916,11800,160,24,Úvoz,160/24,50.088282,14.3947614,429456,Hradčany,Q744598
296620615,21691398,11800,103,34,Úvoz,103/34,50.0882345,14.392773,429456,Hradčany,Q744598
296621936,21692424,11800,203,,Strahovská,203,50.083544,14.3918747,429456,Hradčany,Q744598
296622052,21691908,11800,159,26,Úvoz,159/26,50.088285,14.3945679,429456,Hradčany,Q744598
296624542,21691053,11800,78,5,Nový Svět,78/5,50.0906624,14.392619,429456,Hradčany,Q744598
296630068,22216073,16000,263,12,Tychonova,263/12,50.0954139,14.4036576,429456,Hradčany,Q744598
296630325,22215620,16900,224,4,Morstadtova,224/4,50.0884601,14.3872735,429456,Hradčany,Q744598
296631369,21692254,11800,183,4,Radnické schody,183/4,50.0890052,14.3955936,429456,Hradčany,Q744598
296631755,21690634,11900,32,42,Zlatá ulička u Daliborky,32/42,50.0917357,14.4033196,429456,Hradčany,Q744598
296633392,21690626,11900,31,36,Zlatá ulička u Daliborky,31/36,50.0918187,14.4035023,429456,Hradčany,Q744598
296637684,21692513,11800,216,12,Keplerova,216/12,50.0885546,14.3883285,429456,Hradčany,Q744598
296638397,21691142,11800,86,21,Nový Svět,86/21,50.0910441,14.3904774,429456,Hradčany,Q744598
296647595,21691487,11800,109,42,Úvoz,109/42,50.0878054,14.3913133,429456,Hradčany,Q744598
296650781,21690979,11800,71,1,Jelení,71/1,50.0927886,14.392394,429456,Hradčany,Q744598
296652365,22215719,16000,237,9,Mickiewiczova,237/9,50.0954997,14.4075528,429456,Hradčany,Q744598
296659662,21691835,11800,152,3,Pohořelec,152/3,50.0875433,14.3900998,429456,Hradčany,Q744598
296659668,21691657,11800,134,13,Strahovské nádvoří,134/13,50.0871993,14.3894965,429456,Hradčany,Q744598
296661309,21692009,11800,169,5,Radnické schody,169/5,50.0886505,14.3960272,429456,Hradčany,Q744598
296662137,21691827,11800,151,4,Pohořelec,151/4,50.0875221,14.3899633,429456,Hradčany,Q744598
296663565,21692581,11800,225,2,Gogolova,225/2,50.0947841,14.4106407,429456,Hradčany,Q744598
296664113,21691720,11800,141,14,Pohořelec,141/14,50.0870592,14.3883275,429456,Hradčany,Q744598
296667571,21692076,11800,172,7,Radnické schody,172/7,50.0886867,14.3958219,429456,Hradčany,Q744598
296669636,21692068,11800,171,2,Úvoz,171/2,50.0885117,14.3965084,429456,Hradčany,Q744598
296672708,21691550,11800,114,22,Pohořelec,114/22,50.0877116,14.3887236,429456,Hradčany,Q744598
296673936,21691215,11800,92,27,Nový Svět,92/27,50.0912212,14.3899174,429456,Hradčany,Q744598
296674035,21691894,11800,158,30,Úvoz,158/30,50.0881612,14.3938891,429456,Hradčany,Q744598
296674531,21690618,11900,31,40,Zlatá ulička u Daliborky,31/40,50.0917783,14.4036006,429456,Hradčany,Q744598
296674546,22215450,16000,201,119,Milady Horákové,201/119,50.0969074,14.4042282,429456,Hradčany,Q744598
296676736,22216065,16000,262,14,Tychonova,262/14,50.0955442,14.4036202,429456,Hradčany,Q744598
296679017,22216545,16000,305,131,Milady Horákové,305/131,50.0964307,14.4022882,429456,Hradčany,Q744598
296680370,22216201,16000,272,18,Tychonova,272/18,50.0963806,14.4032584,429456,Hradčany,Q744598
296682431,21690791,11800,54,5,U Prašného mostu,54/5,50.092771,14.3982757,429456,Hradčany,Q744598
296682933,21692246,11800,183,4,Hradčanské náměstí,183/4,50.0890703,14.3955422,429456,Hradčany,Q744598
296685184,22215727,16000,237,10,U Písecké brány,237/10,50.0953867,14.4075065,429456,Hradčany,Q744598
296685619,21692165,11800,179,15,Loretánská,179/15,50.0883098,14.3931095,429456,Hradčany,Q744598
296685627,22215204,16000,29,5,Badeniho,29/5,50.0973705,14.4074625,429456,Hradčany,Q744598
296686462,21691819,11800,150,5,Pohořelec,150/5,50.0875059,14.3898822,429456,Hradčany,Q744598
296687576,21690961,11800,70,4,Kanovnická,70/4,50.0904754,14.3938865,429456,Hradčany,Q744598
296689017,21691991,11800,168,8,Úvoz,168/8,50.0884742,14.3958816,429456,Hradčany,Q744598
296689946,21691649,11800,133,3,Strahovské nádvoří,133/3,50.0853316,14.3906171,429456,Hradčany,Q744598
296690354,21692335,11900,192,8,Na Opyši,192/8,50.0920394,14.405684,429456,Hradčany,Q744598
296690490,21691479,11800,109,3,Loretánské náměstí,109/3,50.088013,14.3911982,429456,Hradčany,Q744598
296691006,21691304,11800,99,6,Loretánské náměstí,99/6,50.0897366,14.3909836,429456,Hradčany,Q744598
296691309,22215352,16900,118,2,Parléřova,118/2,50.0878859,14.3873313,429456,Hradčany,Q744598
296691928,21691983,11800,167,10,Úvoz,167/10,50.0884656,14.3957847,429456,Hradčany,Q744598
296694402,21691134,11800,85,19,Nový Svět,85/19,50.0909197,14.3908145,429456,Hradčany,Q744598
296698038,22215816,16000,243,10,Mickiewiczova,243/10,50.0957658,14.4067239,429456,Hradčany,Q744598
296698230,22215964,16000,254,6,Mickiewiczova,254/6,50.0957191,14.4074416,429456,Hradčany,Q744598
296698414,22216154,16000,268,9,U Písecké brány,268/9,50.0949042,14.4039053,429456,Hradčany,Q744598
296699072,22215701,16000,236,8,U Písecké brány,236/8,50.0953569,14.4076822,429456,Hradčany,Q744598
296700475,21690715,11900,39,6,Vikářská,39/6,50.0911372,14.4002496,429456,Hradčany,Q744598
296702752,21690707,11900,38,4,Vikářská,38/4,50.0911957,14.4005017,429456,Hradčany,Q744598
296702900,21692505,11800,215,14,Keplerova,215/14,50.088703,14.3882838,429456,Hradčany,Q744598
296708761,22215948,16000,253,2,Mickiewiczova,253/2,50.0956654,14.4081626,429456,Hradčany,Q744598
296709076,22215794,16000,241,18,U Písecké brány,241/18,50.0952308,14.4065664,429456,Hradčany,Q744598
296711533,22215344,16900,118,2,Morstadtova,118/2,50.0879322,14.3867703,429456,Hradčany,Q744598
296713448,22216332,16000,281,9,K Brusce,281/9,50.0967042,14.4050655,429456,Hradčany,Q744598
296720670,22215697,16000,236,7,Mickiewiczova,236/7,50.0954788,14.4077266,429456,Hradčany,Q744598
296730005,22215441,16000,124,6,K Brusce,124/6,50.0969016,14.4053478,429456,Hradčany,Q744598
296732820,22215182,16000,5,133,Milady Horákové,5/133,50.0959317,14.4011592,429456,Hradčany,Q744598
296735380,22215336,16000,115,107,Milady Horákové,115/107,50.0972729,14.4061571,429456,Hradčany,Q744598
296735710,22215786,16000,240,16,U Písecké brány,240/16,50.0953923,14.406955,429456,Hradčany,Q744598
296737022,22215638,16000,233,1,Mickiewiczova,233/1,50.0952972,14.4084427,429456,Hradčany,Q744598
296738359,22216227,16000,273,16,Tychonova,273/16,50.0961871,14.403328,429456,Hradčany,Q744598
296741472,22216499,16000,297,22,Tychonova,297/22,50.0966631,14.4031696,429456,Hradčany,Q744598
296744703,22215514,16000,209,3,U Písecké brány,209/3,50.0950429,14.4056755,429456,Hradčany,Q744598
296747223,22215689,16000,235,6,U Písecké brány,235/6,50.0953182,14.4078598,429456,Hradčany,Q744598
296747479,22216138,16000,267,7,U Písecké brány,267/7,50.0948703,14.4047327,429456,Hradčany,Q744598
296747967,22216316,16000,280,7,K Brusce,280/7,50.0965156,14.4051906,429456,Hradčany,Q744598
296752256,22216464,16000,292,20,Tychonova,292/20,50.0965486,14.4032082,429456,Hradčany,Q744598
296756150,22215433,16900,122,4,Parléřova,122/4,50.0876936,14.385014,429456,Hradčany,Q744598
296763167,22215425,16900,122,4,Myslbekova,122/4,50.0877388,14.3847395,429456,Hradčany,Q744598
296763338,22215328,16000,75,105,Milady Horákové,75/105,50.0973853,14.4064011,429456,Hradčany,Q744598
296765391,22216359,16000,283,2,K Brusce,283/2,50.0965908,14.4055272,429456,Hradčany,Q744598
296766247,22215239,16000,42,7,Tychonova,42/7,50.0965757,14.4029124,429456,Hradčany,Q744598
296766746,22700277,11800,110,26,Pohořelec,110/26,50.0877875,14.3904989,429456,Hradčany,Q744598
296774171,22215476,16000,202,1,U Písecké brány,202/1,50.0950555,14.4063077,429456,Hradčany,Q744598
296778109,22215671,16000,235,5,Mickiewiczova,235/5,50.0954401,14.4079042,429456,Hradčany,Q744598
296780530,22216111,16000,266,24,U Písecké brány,266/24,50.0951928,14.4045596,429456,Hradčany,Q744598
296780905,22215760,16000,239,14,U Písecké brány,239/14,50.0953993,14.407137,429456,Hradčany,Q744598
296781777,22215611,16900,224,1,Hládkov,224/1,50.0886668,14.3874947,429456,Hradčany,Q744598
296786736,22714537,11800,308,2a,Černínská,308/2a,50.0909847,14.3899117,429456,Hradčany,Q744598
296788501,22215263,16000,44,3,Tychonova,44/3,50.0961127,14.4030848,429456,Hradčany,Q744598
296788901,22215417,16900,121,21,Pohořelec,121/21,50.0873803,14.3879033,429456,Hradčany,Q744598
296789506,22700269,11800,99,1,Kapucínská,99/1,50.0898727,14.3918009,429456,Hradčany,Q744598
296792279,22216511,16000,299,121,Milady Horákové,299/121,50.0968433,14.4037449,429456,Hradčany,Q744598
296795494,22715371,11800,74,4,Černínská,74/4,50.09106,14.3898391,429456,Hradčany,Q744598
296799395,22215506,16000,209,3,K Brusce,209/3,50.0949943,14.4057423,429456,Hradčany,Q744598
296801451,22216430,16000,290,1,Badeniho,290/1,50.0970046,14.4076387,429456,Hradčany,Q744598
296802565,22216103,16000,265,26,U Písecké brány,265/26,50.095114,14.403868,429456,Hradčany,Q744598
296803123,22215662,16000,234,4,U Písecké brány,234/4,50.0952896,14.4080493,429456,Hradčany,Q744598
296809245,22215409,16900,121,1,Parléřova,121/1,50.0876233,14.3876281,429456,Hradčany,Q744598
296811909,22215751,16000,239,13,Mickiewiczova,239/13,50.0955176,14.4071398,429456,Hradčany,Q744598
296811983,22216171,16000,270,2,Tychonova,270/2,50.0944612,14.404057,429456,Hradčany,Q744598
296820972,22216146,16000,268,6,Tychonova,268/6,50.094846,14.4038537,429456,Hradčany,Q744598
296825910,22700293,11800,192,8,Staré zámecké schody,192/8,50.0919196,14.4057661,429456,Hradčany,Q744598
296838864,22215247,16000,43,5,Tychonova,43/5,50.0963799,14.4029896,429456,Hradčany,Q744598
296840756,22216341,16000,282,4,K Brusce,282/4,50.0967551,14.4054356,429456,Hradčany,Q744598
296861304,22215646,16000,233,2,U Písecké brány,233/2,50.0950955,14.4083166,429456,Hradčany,Q744598
449709227,22216502,16000,298,123,Milady Horákové,298/123,50.0968019,14.4035067,429456,Hradčany,Q744598
449716909,22215743,16000,238,12,U Písecké brány,238/12,50.0953975,14.4073208,429456,Hradčany,Q744598
449724025,22216162,16000,269,4,Tychonova,269/4,50.0946958,14.4038999,429456,Hradčany,Q744598
449724632,22215221,16000,42,127,Milady Horákové,42/127,50.0965894,14.402748,429456,Hradčany,Q744598
449725315,22215395,11800,121,,Dlabačov,121,50.0870837,14.3877862,429456,Hradčany,Q744598
449752857,22216090,16000,265,8,Tychonova,265/8,50.0951492,14.4037264,429456,Hradčany,Q744598
449754229,22215808,16000,242,17,Mickiewiczova,242/17,50.095498,14.4065091,429456,Hradčany,Q744598
449754755,22215654,16000,234,3,Mickiewiczova,234/3,50.095386,14.4081133,429456,Hradčany,Q744598
449758629,22216456,16000,291,3,Badeniho,291/3,50.0971794,14.4075598,429456,Hradčany,Q744598
449813544,22215981,16000,255,22,U Písecké brány,255/22,50.095093,14.4051145,429456,Hradčany,Q744598
449813940,22215832,16000,244,8,Mickiewiczova,244/8,50.0958423,14.4069218,429456,Hradčany,Q744598
449814996,22216081,16000,264,10,Tychonova,264/10,50.0952674,14.4037146,429456,Hradčany,Q744598
449822053,22700285,11800,128,20,Strahovská,128/20,50.0862212,14.3874775,429456,Hradčany,Q744598
449836039,22215778,16000,240,15,Mickiewiczova,240/15,50.0955271,14.4069403,429456,Hradčany,Q744598
296629308,22298215,17000,344,5,Dukelských hrdinů,344/5,50.0965662,14.4315917,429461,Holešovice,Q1624461
296655834,22298304,17000,352,7,Skalecká,352/7,50.0970572,14.43191,429461,Holešovice,Q1624461
296686555,22298207,17000,343,3,Dukelských hrdinů,343/3,50.0965069,14.431435,429461,Holešovice,Q1624461
296696295,22298291,17000,351,5,Skalecká,351/5,50.0970771,14.4320327,429461,Holešovice,Q1624461
296702611,22298193,17000,342,1,Dukelských hrdinů,342/1,50.0964262,14.4312407,429461,Holešovice,Q1624461
296709103,22298231,17000,346,9,Dukelských hrdinů,346/9,50.0966948,14.4319169,429461,Holešovice,Q1624461
296711049,22298321,17000,354,11,Skalecká,354/11,50.0970173,14.4316646,429461,Holešovice,Q1624461
296718996,22304223,17000,858,,ostrov Štvanice,858,50.0955998,14.4360589,429461,Holešovice,Q1624461
296720636,22297642,17000,292,9,Kostelní,292/9,50.0969334,14.4222014,429461,Holešovice,Q1624461
296722417,22298240,17000,347,11,Dukelských hrdinů,347/11,50.0967982,14.4321629,429461,Holešovice,Q1624461
296731841,22312447,17000,1503,,Letenské sady,1503,50.0966318,14.4260753,429461,Holešovice,Q1624461
296732399,22718362,17000,491,1,Na Špejcharu,491/1,50.0967979,14.4083753,429461,Holešovice,Q1624461
296734807,22299912,17000,491,2,Badeniho,491/2,50.0968375,14.4083103,429461,Holešovice,Q1624461
296735875,22297634,17000,291,3,Na Špejcharu,291/3,50.0969001,14.4090165,429461,Holešovice,Q1624461
296738995,22298223,17000,345,7,Dukelských hrdinů,345/7,50.0966343,14.4317464,429461,Holešovice,Q1624461
296742658,22309438,17000,1291,38,Kostelní,1291/38,50.0973837,14.4270855,429461,Holešovice,Q1624461
296743917,22298916,17000,401,4,Badeniho,401/4,50.097258,14.4080368,429461,Holešovice,Q1624461
296745720,22298312,17000,353,9,Skalecká,353/9,50.0970372,14.4317873,429461,Holešovice,Q1624461
296769048,22298266,17000,349,15,Dukelských hrdinů,349/15,50.0970764,14.4326095,429461,Holešovice,Q1624461
296779897,22298339,17000,355,13,Skalecká,355/13,50.0969986,14.4315557,429461,Holešovice,Q1624461
296791617,22298258,17000,348,13,Dukelských hrdinů,348/13,50.0969182,14.4323912,429461,Holešovice,Q1624461
296802635,22299904,17000,490,4,Skalecká,490/4,50.0970728,14.4310602,429461,Holešovice,Q1624461
296809906,22309551,17000,1300,44,Kostelní,1300/44,50.0970212,14.4230513,429461,Holešovice,Q1624461
296826077,22298355,17000,357,17,Skalecká,357/17,50.0969474,14.4312845,429461,Holešovice,Q1624461
296828657,22298282,17000,350,3,Skalecká,350/3,50.0971121,14.4322228,429461,Holešovice,Q1624461
296831553,22307338,17000,1125,,Ostrov Štvanice,1125,50.0953251,14.436442,429461,Holešovice,Q1624461
296861378,22299882,17000,490,2,Františka Křížka,490/2,50.0972144,14.430917,429461,Holešovice,Q1624461
449723650,22312404,17000,1500,80,Letenské sady,1500/80,50.0964606,14.4298415,429461,Holešovice,Q1624461
449735617,22298185,17000,341,,Letenské sady,341,50.096397,14.4255752,429461,Holešovice,Q1624461
449805338,22298347,17000,356,15,Skalecká,356/15,50.0969698,14.4314349,429461,Holešovice,Q1624461
449815438,22304339,17000,867,,Ostrov Štvanice,867,50.0951456,14.4380037,429461,Holešovice,Q1624461
296442507,21714061,11000,1783,13,Jeruzalémská,1783/13,50.0843274,14.4323587,431323,Nové Město,Q753219
296442589,21707049,11000,897,13,Jindřišská,897/13,50.0837678,14.4278801,431323,Nové Město,Q753219
296442680,21701008,11000,33,27,Jungmannova,33/27,50.0816566,14.4222805,431323,Nové Město,Q753219
296443042,21706051,11000,801,33,Ve Smečkách,801/33,50.0802262,14.4279599,431323,Nové Město,Q753219
296443173,21713235,11000,1655,5,U Bulhara,1655/5,50.0862945,14.4364381,431323,Nové Město,Q753219
296443227,21709165,11000,1084,14,Revoluční,1084/14,50.0905907,14.4279943,431323,Nové Město,Q753219
296443319,21735573,12000,1932,3,Malá Štěpánská,1932/3,50.0766461,14.4220684,431323,Nové Město,Q753219
296443574,21710961,11000,1267,30,Školská,1267/30,50.0795244,14.4241327,431323,Nové Město,Q753219
296443695,21705712,11000,771,9,Jungmannovo náměstí,771/9,50.0837898,14.4232762,431323,Nové Město,Q753219
296443727,21735727,12000,1946,5,Na Zderaze,1946/5,50.0763431,14.4163933,431323,Nové Město,Q753219
296443936,21712255,11000,1496,5,Na Florenci,1496/5,50.0887508,14.4339387,431323,Nové Město,Q753219
296443984,21733619,12000,1732,14,Na bojišti,1732/14,50.0735285,14.4280655,431323,Nové Město,Q753219
296444015,21714215,11000,1924,8,Pštrossova,1924/8,50.0781859,14.4162952,431323,Nové Město,Q753219
296444078,21708177,11000,1000,8,Hybernská,1000/8,50.0870358,14.4305374,431323,Nové Město,Q753219
296444167,21713081,11000,1624,5,Washingtonova,1624/5,50.0802399,14.4306791,431323,Nové Město,Q753219
296444339,21701512,11000,85,7,Spálená,85/7,50.0790124,14.4194171,431323,Nové Město,Q753219
296444408,21708029,11000,986,49,Opletalova,986/49,50.0855986,14.4338018,431323,Nové Město,Q753219
296444509,21705372,11000,740,1,Palackého,740/1,50.0812662,14.4226884,431323,Nové Město,Q753219
296444771,21705208,11000,727,21,Vodičkova,727/21,50.0806042,14.4238675,431323,Nové Město,Q753219
296444975,21734054,12000,1794,48,Sokolská,1794/48,50.0743572,14.4293269,431323,Nové Město,Q753219
296445179,21701342,11000,65,17,Těšnov,65/17,50.0931957,14.4364731,431323,Nové Město,Q753219
296445316,21733465,12000,1720,47,Lublaňská,1720/47,50.0736772,14.4314887,431323,Nové Město,Q753219
