city_code,jusho1,jusho2,jusho3,jcode1,jcode2,lon,lat,seido
13106,日本堤二丁目,12,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/12/7,,139.796278847,35.727464008,2500
13106,日本堤二丁目,12,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/12/8,,139.796487242,35.727509436,2500
13106,日本堤二丁目,12,9,http://gi.gsi.go.jp/jusho/13106/NHZ-2/12/9,,139.796620944,35.727474267,2500
13106,日本堤二丁目,12,10,http://gi.gsi.go.jp/jusho/13106/NHZ-2/12/10,,139.796651725,35.727346311,2500
13106,日本堤二丁目,12,11,http://gi.gsi.go.jp/jusho/13106/NHZ-2/12/11,,139.796685831,35.727208200,2500
13106,日本堤二丁目,13,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/13/1,,139.796116603,35.726965561,2500
13106,日本堤二丁目,13,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/13/2,,139.795966883,35.726914350,2500
13106,日本堤二丁目,13,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/13/3,,139.795862525,35.726953675,2500
13106,日本堤二丁目,13,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/13/4,,139.795805953,35.727078197,2500
13106,日本堤二丁目,13,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/13/5,,139.795750781,35.727199669,2500
13106,日本堤二丁目,13,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/13/6,,139.795790439,35.727294133,2500
13106,日本堤二丁目,13,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/13/7,,139.795947811,35.727358547,2500
13106,日本堤二丁目,13,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/13/8,,139.796071561,35.727408856,2500
13106,日本堤二丁目,13,9,http://gi.gsi.go.jp/jusho/13106/NHZ-2/13/9,,139.796122025,35.727363931,2500
13106,日本堤二丁目,13,10,http://gi.gsi.go.jp/jusho/13106/NHZ-2/13/10,,139.796145439,35.727232547,2500
13106,日本堤二丁目,13,11,http://gi.gsi.go.jp/jusho/13106/NHZ-2/13/11,,139.796171197,35.727077928,2500
13106,日本堤二丁目,14,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/14/1,,139.796164878,35.726570650,2500
13106,日本堤二丁目,14,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/14/2,,139.796032228,35.726584828,2500
13106,日本堤二丁目,14,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/14/3,,139.795968633,35.726741717,2500
13106,日本堤二丁目,14,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/14/4,,139.796001586,35.726858014,2500
13106,日本堤二丁目,14,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/14/5,,139.796152269,35.726910872,2500
13106,日本堤二丁目,14,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/14/6,,139.796224525,35.726868747,2500
13106,日本堤二丁目,14,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/14/7,,139.796247017,35.726711842,2500
13106,日本堤二丁目,15,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/15/1,,139.796352803,35.726385064,2500
13106,日本堤二丁目,15,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/15/2,,139.796202769,35.726324139,2500
13106,日本堤二丁目,15,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/15/3,,139.796066417,35.726267156,2500
13106,日本堤二丁目,15,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/15/4,,139.795916664,35.726292714,2500
13106,日本堤二丁目,15,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/15/5,,139.795930919,35.726395544,2500
13106,日本堤二丁目,15,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/15/6,,139.796082178,35.726460044,2500
13106,日本堤二丁目,15,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/15/7,,139.796233847,35.726524458,2500
13106,日本堤二丁目,15,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/15/8,,139.796364008,35.726486319,2500
13106,日本堤二丁目,16,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/16/1,,139.795918208,35.726455744,2500
13106,日本堤二丁目,16,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/16/2,,139.795760022,35.726466867,2500
13106,日本堤二丁目,16,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/16/3,,139.795664069,35.726573983,2500
13106,日本堤二丁目,16,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/16/4,,139.795575594,35.726674500,2500
13106,日本堤二丁目,16,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/16/5,,139.795605453,35.726744586,2500
13106,日本堤二丁目,16,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/16/6,,139.795786025,35.726797453,2500
13106,日本堤二丁目,16,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/16/7,,139.795896269,35.726764481,2500
13106,日本堤二丁目,16,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/16/8,,139.795972939,35.726604547,2500
13106,日本堤二丁目,17,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/17/1,,139.795777178,35.726855408,2500
13106,日本堤二丁目,17,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/17/2,,139.795594736,35.726799494,2500
13106,日本堤二丁目,17,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/17/3,,139.795451492,35.726824333,2500
13106,日本堤二丁目,17,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/17/4,,139.795354914,35.726934494,2500
13106,日本堤二丁目,17,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/17/5,,139.795265811,35.727036533,2500
13106,日本堤二丁目,17,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/17/6,,139.795308478,35.727106167,2500
13106,日本堤二丁目,17,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/17/7,,139.795455069,35.727162528,2500
13106,日本堤二丁目,17,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/17/8,,139.795610731,35.727223514,2500
13106,日本堤二丁目,17,9,http://gi.gsi.go.jp/jusho/13106/NHZ-2/17/9,,139.795707272,35.727190536,2500
13106,日本堤二丁目,17,10,http://gi.gsi.go.jp/jusho/13106/NHZ-2/17/10,,139.795764000,35.727066142,2500
13106,日本堤二丁目,17,11,http://gi.gsi.go.jp/jusho/13106/NHZ-2/17/11,,139.795820728,35.726942764,2500
13106,日本堤二丁目,18,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/18/1,,139.795279847,35.727161194,2500
13106,日本堤二丁目,18,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/18/2,,139.795133544,35.727182064,2500
13106,日本堤二丁目,18,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/18/3,,139.795049300,35.727280794,2500
13106,日本堤二丁目,18,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/18/4,,139.794954658,35.727393156,2500
13106,日本堤二丁目,18,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/18/5,,139.794855586,35.727509411,2500
13106,日本堤二丁目,18,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/18/6,,139.794912822,35.727628253,2500
13106,日本堤二丁目,18,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/18/7,,139.795031775,35.727615089,2500
13106,日本堤二丁目,18,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/18/8,,139.795125967,35.727502678,2500
13106,日本堤二丁目,18,9,http://gi.gsi.go.jp/jusho/13106/NHZ-2/18/9,,139.795215514,35.727396550,2500
13106,日本堤二丁目,18,10,http://gi.gsi.go.jp/jusho/13106/NHZ-2/18/10,,139.795322964,35.727265461,2500
13106,日本堤二丁目,19,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/19/1,,139.795581628,35.727278464,2500
13106,日本堤二丁目,19,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/19/2,,139.795460681,35.727230819,2500
13106,日本堤二丁目,19,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/19/3,,139.795374722,35.727273447,2500
13106,日本堤二丁目,19,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/19/4,,139.795289194,35.727384628,2500
13106,日本堤二丁目,19,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/19/5,,139.795201806,35.727490478,2500
13106,日本堤二丁目,19,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/19/6,,139.795100503,35.727614314,2500
13106,日本堤二丁目,19,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/19/7,,139.795098464,35.727739522,2500
13106,日本堤二丁目,19,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/19/8,,139.795230142,35.727818781,2500
13106,日本堤二丁目,19,9,http://gi.gsi.go.jp/jusho/13106/NHZ-2/19/9,,139.795357147,35.727894228,2500
13106,日本堤二丁目,19,10,http://gi.gsi.go.jp/jusho/13106/NHZ-2/19/10,,139.795470147,35.727962056,2500
13106,日本堤二丁目,19,11,http://gi.gsi.go.jp/jusho/13106/NHZ-2/19/11,,139.795526206,35.727920878,2500
13106,日本堤二丁目,19,12,http://gi.gsi.go.jp/jusho/13106/NHZ-2/19/12,,139.795552203,35.727791372,2500
13106,日本堤二丁目,19,13,http://gi.gsi.go.jp/jusho/13106/NHZ-2/19/13,,139.795577325,35.727663358,2500
13106,日本堤二丁目,19,14,http://gi.gsi.go.jp/jusho/13106/NHZ-2/19/14,,139.795603156,35.727537497,2500
13106,日本堤二丁目,19,15,http://gi.gsi.go.jp/jusho/13106/NHZ-2/19/15,,139.795632464,35.727391939,2500
13106,日本堤二丁目,20,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/1,,139.796017353,35.727458631,2500
13106,日本堤二丁目,20,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/2,,139.795870722,35.727401075,2500
13106,日本堤二丁目,20,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/3,,139.795751642,35.727353050,2500
13106,日本堤二丁目,20,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/4,,139.795687631,35.727401781,2500
13106,日本堤二丁目,20,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/5,,139.795662817,35.727532783,2500
13106,日本堤二丁目,20,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/6,,139.795636597,35.727662647,2500
13106,日本堤二丁目,20,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/7,,139.795611317,35.727793650,2500
13106,日本堤二丁目,20,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/8,,139.795582758,35.727939128,2500
13106,日本堤二丁目,20,9,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/9,,139.795635547,35.728062911,2500
13106,日本堤二丁目,20,10,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/10,,139.795764311,35.728140428,2500
13106,日本堤二丁目,20,11,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/11,,139.795889494,35.728216100,2500
13106,日本堤二丁目,20,12,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/12,,139.795961914,35.728166231,2500
13106,日本堤二丁目,20,13,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/13,,139.795985797,35.728032939,2500
13106,日本堤二丁目,20,14,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/14,,139.796010144,35.727904222,2500
13106,日本堤二丁目,20,15,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/15,,139.796034025,35.727770550,2500
13106,日本堤二丁目,20,16,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/16,,139.796057903,35.727642972,2500
13106,日本堤二丁目,20,17,http://gi.gsi.go.jp/jusho/13106/NHZ-2/20/17,,139.796078506,35.727531008,2500
13106,日本堤二丁目,21,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/21/1,,139.796506453,35.727582236,2500
13106,日本堤二丁目,21,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/21/2,,139.796317550,35.727533597,2500
13106,日本堤二丁目,21,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/21/3,,139.796175256,35.727569225,2500
13106,日本堤二丁目,21,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/21/4,,139.796152556,35.727689056,2500
13106,日本堤二丁目,21,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/21/5,,139.796222281,35.727757806,2500
13106,日本堤二丁目,21,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/21/6,,139.796420269,35.727792358,2500
13106,日本堤二丁目,21,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/21/7,,139.796547636,35.727750333,2500
13106,日本堤二丁目,21,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/21/8,,139.796572856,35.727643194,2500
13106,日本堤二丁目,22,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/22/1,,139.796451306,35.727840206,2500
13106,日本堤二丁目,22,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/22/2,,139.796256142,35.727810753,2500
13106,日本堤二丁目,22,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/22/3,,139.796119658,35.727860814,2500
13106,日本堤二丁目,22,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/22/4,,139.796096228,35.727993386,2500
13106,日本堤二丁目,22,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/22/5,,139.796071936,35.728123756,2500
13106,日本堤二丁目,22,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/22/6,,139.796046128,35.728267964,2500
13106,日本堤二丁目,22,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/22/7,,139.796140022,35.728351283,2500
13106,日本堤二丁目,22,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/22/8,,139.796333928,35.728362867,2500
13106,日本堤二丁目,22,9,http://gi.gsi.go.jp/jusho/13106/NHZ-2/22/9,,139.796435517,35.728308067,2500
13106,日本堤二丁目,22,10,http://gi.gsi.go.jp/jusho/13106/NHZ-2/22/10,,139.796462461,35.728176244,2500
13106,日本堤二丁目,22,11,http://gi.gsi.go.jp/jusho/13106/NHZ-2/22/11,,139.796487142,35.728055503,2500
13106,日本堤二丁目,22,12,http://gi.gsi.go.jp/jusho/13106/NHZ-2/22/12,,139.796516264,35.727917389,2500
13106,日本堤二丁目,23,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/23/1,,139.796912825,35.727914328,2500
13106,日本堤二丁目,23,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/23/2,,139.796748358,35.727891272,2500
13106,日本堤二丁目,23,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/23/3,,139.796625892,35.727873197,2500
13106,日本堤二丁目,23,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/23/4,,139.796570400,35.727931219,2500
13106,日本堤二丁目,23,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/23/5,,139.796539081,35.728061139,2500
13106,日本堤二丁目,23,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/23/6,,139.796507389,35.728189056,2500
13106,日本堤二丁目,23,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/23/7,,139.796477406,35.728314881,2500
13106,日本堤二丁目,23,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/23/8,,139.796547058,35.728380086,2500
13106,日本堤二丁目,23,9,http://gi.gsi.go.jp/jusho/13106/NHZ-2/23/9,,139.796714203,35.728386411,2500
13106,日本堤二丁目,23,10,http://gi.gsi.go.jp/jusho/13106/NHZ-2/23/10,,139.796822356,35.728390278,2500
13106,日本堤二丁目,23,11,http://gi.gsi.go.jp/jusho/13106/NHZ-2/23/11,,139.796868981,35.728326156,2500
13106,日本堤二丁目,23,12,http://gi.gsi.go.jp/jusho/13106/NHZ-2/23/12,,139.796907514,35.728202422,2500
13106,日本堤二丁目,23,13,http://gi.gsi.go.jp/jusho/13106/NHZ-2/23/13,,139.796946044,35.728076250,2500
13106,日本堤二丁目,23,14,http://gi.gsi.go.jp/jusho/13106/NHZ-2/23/14,,139.796979008,35.727969250,2500
13106,日本堤二丁目,24,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/24/1,,139.796957258,35.727687456,2500
13106,日本堤二丁目,24,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/24/2,,139.796803381,35.727651350,2500
13106,日本堤二丁目,24,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/24/3,,139.796675631,35.727620481,2500
13106,日本堤二丁目,24,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/24/4,,139.796620714,35.727673417,2500
13106,日本堤二丁目,24,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/24/5,,139.796602242,35.727776944,2500
13106,日本堤二丁目,24,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/24/6,,139.796680344,35.727828653,2500
13106,日本堤二丁目,24,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/24/7,,139.796836550,35.727854903,2500
13106,日本堤二丁目,24,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/24/8,,139.796956164,35.727873689,2500
13106,日本堤二丁目,24,9,http://gi.gsi.go.jp/jusho/13106/NHZ-2/24/9,,139.797015603,35.727794022,2500
13106,日本堤二丁目,25,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/1,,139.797851644,35.727880136,2500
13106,日本堤二丁目,25,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/2,,139.797696289,35.727845042,2500
13106,日本堤二丁目,25,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/3,,139.797533322,35.727808847,2500
13106,日本堤二丁目,25,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/4,,139.797366325,35.727771192,2500
13106,日本堤二丁目,25,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/5,,139.797204253,35.727735000,2500
13106,日本堤二丁目,25,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/6,,139.797100689,35.727784167,2500
13106,日本堤二丁目,25,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/7,,139.797062122,35.727917050,2500
13106,日本堤二丁目,25,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/8,,139.797024897,35.728048842,2500
13106,日本堤二丁目,25,9,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/9,,139.796985883,35.728183189,2500
13106,日本堤二丁目,25,10,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/10,,139.796945075,35.728327756,2500
13106,日本堤二丁目,25,11,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/11,,139.797009569,35.728408006,2500
13106,日本堤二丁目,25,12,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/12,,139.797169083,35.728415175,2500
13106,日本堤二丁目,25,13,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/13,,139.797334300,35.728421794,2500
13106,日本堤二丁目,25,14,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/14,,139.797501536,35.728429239,2500
13106,日本堤二丁目,25,15,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/15,,139.797666419,35.728436681,2500
13106,日本堤二丁目,25,16,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/16,,139.797804444,35.728441786,2500
13106,日本堤二丁目,25,17,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/17,,139.797869333,35.728382522,2500
13106,日本堤二丁目,25,18,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/18,,139.797885961,35.728250725,2500
13106,日本堤二丁目,25,19,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/19,,139.797902586,35.728113817,2500
13106,日本堤二丁目,25,20,http://gi.gsi.go.jp/jusho/13106/NHZ-2/25/20,,139.797921008,35.727972164,2500
13106,日本堤二丁目,26,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/26/1,,139.798457750,35.728018694,2500
13106,日本堤二丁目,26,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/26/2,,139.798302542,35.727985839,2500
13106,日本堤二丁目,26,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/26/3,,139.798138931,35.727952253,2500
13106,日本堤二丁目,26,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/26/4,,139.798043392,35.727997300,2500
13106,日本堤二丁目,26,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/26/5,,139.798027853,35.728131075,2500
13106,日本堤二丁目,26,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/26/6,,139.798012319,35.728260164,2500
13106,日本堤二丁目,26,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/26/7,,139.797995903,35.728386006,2500
13106,日本堤二丁目,26,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/26/8,,139.798069283,35.728452378,2500
13106,日本堤二丁目,26,9,http://gi.gsi.go.jp/jusho/13106/NHZ-2/26/9,,139.798230694,35.728459997,2500
13106,日本堤二丁目,26,10,http://gi.gsi.go.jp/jusho/13106/NHZ-2/26/10,,139.798424389,35.728469789,2500
13106,日本堤二丁目,26,11,http://gi.gsi.go.jp/jusho/13106/NHZ-2/26/11,,139.798521264,35.728409600,2500
13106,日本堤二丁目,26,12,http://gi.gsi.go.jp/jusho/13106/NHZ-2/26/12,,139.798523975,35.728275458,2500
13106,日本堤二丁目,26,13,http://gi.gsi.go.jp/jusho/13106/NHZ-2/26/13,,139.798529347,35.728121844,2500
13106,日本堤二丁目,27,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/27/1,,139.799045431,35.728142167,2500
13106,日本堤二丁目,27,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/27/2,,139.798887658,35.728110647,2500
13106,日本堤二丁目,27,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/27/3,,139.798720719,35.728075975,2500
13106,日本堤二丁目,27,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/27/4,,139.798617442,35.728120406,2500
13106,日本堤二丁目,27,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/27/5,,139.798614008,35.728250242,2500
13106,日本堤二丁目,27,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/27/6,,139.798610569,35.728391489,2500
13106,日本堤二丁目,27,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/27/7,,139.798688761,35.728477678,2500
13106,日本堤二丁目,27,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/27/8,,139.798853781,35.728485397,2500
13106,日本堤二丁目,27,9,http://gi.gsi.go.jp/jusho/13106/NHZ-2/27/9,,139.798988403,35.728492811,2500
13106,日本堤二丁目,27,10,http://gi.gsi.go.jp/jusho/13106/NHZ-2/27/10,,139.799052544,35.728432928,2500
13106,日本堤二丁目,27,11,http://gi.gsi.go.jp/jusho/13106/NHZ-2/27/11,,139.799083964,35.728303097,2500
13106,日本堤二丁目,27,12,http://gi.gsi.go.jp/jusho/13106/NHZ-2/27/12,,139.799108617,35.728201594,2500
13106,日本堤二丁目,28,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/28/1,,139.799610281,35.728255214,2500
13106,日本堤二丁目,28,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/28/2,,139.799447550,35.728220553,2500
13106,日本堤二丁目,28,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/28/3,,139.799280108,35.728185886,2500
13106,日本堤二丁目,28,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/28/4,,139.799179850,35.728234581,2500
13106,日本堤二丁目,28,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/28/5,,139.799145594,35.728365667,2500
13106,日本堤二丁目,28,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/28/6,,139.799118036,35.728467586,2500
13106,日本堤二丁目,28,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/28/7,,139.799197422,35.728509278,2500
13106,日本堤二丁目,28,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/28/8,,139.799362125,35.728518297,2500
13106,日本堤二丁目,28,9,http://gi.gsi.go.jp/jusho/13106/NHZ-2/28/9,,139.799505208,35.728525711,2500
13106,日本堤二丁目,28,10,http://gi.gsi.go.jp/jusho/13106/NHZ-2/28/10,,139.799587392,35.728466117,2500
13106,日本堤二丁目,28,11,http://gi.gsi.go.jp/jusho/13106/NHZ-2/28/11,,139.799652697,35.728336958,2500
13106,日本堤二丁目,29,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/29/1,,139.799446619,35.728579800,2500
13106,日本堤二丁目,29,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/29/2,,139.799280450,35.728570961,2500
13106,日本堤二丁目,29,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/29/3,,139.799111428,35.728561861,2500
13106,日本堤二丁目,29,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/29/4,,139.798947483,35.728552508,2500
13106,日本堤二丁目,29,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/29/5,,139.798778778,35.728543408,2500
13106,日本堤二丁目,29,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/29/6,,139.798647492,35.728536650,2500
13106,日本堤二丁目,29,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/29/7,,139.798595483,35.728605733,2500
13106,日本堤二丁目,29,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/29/8,,139.798588886,35.728760244,2500
13106,日本堤二丁目,29,9,http://gi.gsi.go.jp/jusho/13106/NHZ-2/29/9,,139.798672622,35.728850397,2500
13106,日本堤二丁目,29,10,http://gi.gsi.go.jp/jusho/13106/NHZ-2/29/10,,139.798834667,35.728856908,2500
13106,日本堤二丁目,29,11,http://gi.gsi.go.jp/jusho/13106/NHZ-2/29/11,,139.799004325,35.728863939,2500
13106,日本堤二丁目,29,12,http://gi.gsi.go.jp/jusho/13106/NHZ-2/29/12,,139.799166372,35.728870967,2500
13106,日本堤二丁目,29,13,http://gi.gsi.go.jp/jusho/13106/NHZ-2/29/13,,139.799332544,35.728874375,2500
13106,日本堤二丁目,29,14,http://gi.gsi.go.jp/jusho/13106/NHZ-2/29/14,,139.799429622,35.728782089,2500
13106,日本堤二丁目,29,15,http://gi.gsi.go.jp/jusho/13106/NHZ-2/29/15,,139.799492622,35.728654369,2500
13106,日本堤二丁目,30,1,http://gi.gsi.go.jp/jusho/13106/NHZ-2/30/1,,139.798442736,35.728530050,2500
13106,日本堤二丁目,30,2,http://gi.gsi.go.jp/jusho/13106/NHZ-2/30/2,,139.798279550,35.728519342,2500
13106,日本堤二丁目,30,3,http://gi.gsi.go.jp/jusho/13106/NHZ-2/30/3,,139.798115236,35.728509856,2500
13106,日本堤二丁目,30,4,http://gi.gsi.go.jp/jusho/13106/NHZ-2/30/4,,139.798005858,35.728503011,2500
13106,日本堤二丁目,30,5,http://gi.gsi.go.jp/jusho/13106/NHZ-2/30/5,,139.797971094,35.728573075,2500
13106,日本堤二丁目,30,6,http://gi.gsi.go.jp/jusho/13106/NHZ-2/30/6,,139.797954594,35.728729786,2500
13106,日本堤二丁目,30,7,http://gi.gsi.go.jp/jusho/13106/NHZ-2/30/7,,139.798026706,35.728824736,2500
13106,日本堤二丁目,30,8,http://gi.gsi.go.jp/jusho/13106/NHZ-2/30/8,,139.798195031,35.728833006,2500
13106,日本堤二丁目,30,9,http://gi.gsi.go.jp/jusho/13106/NHZ-2/30/9,,139.798359994,35.728841047,2500
13106,日本堤二丁目,30,10,http://gi.gsi.go.jp/jusho/13106/NHZ-2/30/10,,139.798479589,35.728847247,2500
13106,日本堤二丁目,30,11,http://gi.gsi.go.jp/jusho/13106/NHZ-2/30/11,,139.798520864,35.728783111,2500
13106,日本堤二丁目,30,12,http://gi.gsi.go.jp/jusho/13106/NHZ-2/30/12,,139.798520931,35.728625989,2500
