id,id_fantoir,numero,rep,nom_voie,code_postal,code_insee,nom_commune,code_insee_ancienne_commune,nom_ancienne_commune,x,y,lon,lat,type_position,alias,nom_ld,libelle_acheminement,nom_afnor,source_position,source_nom_voie,certification_commune,cad_parcelles
01343_0136_00254,01343_0136,254,,Route des Communaux,01380,01343,Saint-Cyr-sur-Menthon,,,850898.01,6576892,4.95976,46.275058,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES COMMUNAUX,arcep,inconnue,0,
01343_0250_00082,01343_0250,82,,Allee du Jardin,01380,01343,Saint-Cyr-sur-Menthon,,,853475.77,6576958.76,4.993246,46.275078,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE DU JARDIN,inconnue,inconnue,0,
01343_0023_00007,01343_0023,7,,Route de Bécalet,01380,01343,Saint-Cyr-sur-Menthon,,,851836.01,6577079.99,4.971998,46.27654,,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BECALET,arcep,inconnue,0,
01343_0023_00033,01343_0023,33,,Route de Bécalet,01380,01343,Saint-Cyr-sur-Menthon,,,851808.65,6577101.97,4.97165,46.276744,,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BECALET,arcep,inconnue,0,
01343_0023_00060,01343_0023,60,,Route de Bécalet,01380,01343,Saint-Cyr-sur-Menthon,,,851845.49,6577119.55,4.972134,46.276894,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BECALET,inconnue,inconnue,0,
01343_0023_00065,01343_0023,65,,Route de Bécalet,01380,01343,Saint-Cyr-sur-Menthon,,,851820.4,6577131.03,4.971812,46.277003,,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BECALET,arcep,inconnue,0,
01343_0023_00074,01343_0023,74,,Route de Bécalet,01380,01343,Saint-Cyr-sur-Menthon,,,851842.81,6577134.59,4.972104,46.27703,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BECALET,inconnue,inconnue,0,
01343_0023_00080,01343_0023,80,,Route de Bécalet,01380,01343,Saint-Cyr-sur-Menthon,,,851839.84,6577148.74,4.97207,46.277158,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BECALET,inconnue,inconnue,0,
01343_0023_00123,01343_0023,123,,Route de Bécalet,01380,01343,Saint-Cyr-sur-Menthon,,,851816.45,6577169.04,4.971773,46.277346,,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BECALET,arcep,inconnue,0,
01343_0023_00131,01343_0023,131,,Route de Bécalet,01380,01343,Saint-Cyr-sur-Menthon,,,851806.78,6577195.45,4.971656,46.277586,,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BECALET,arcep,inconnue,0,
01343_0023_00300,01343_0023,300,,Route de Bécalet,01380,01343,Saint-Cyr-sur-Menthon,,,851789.36,6577368.54,4.971486,46.279148,,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BECALET,arcep,inconnue,0,
01343_0023_00351,01343_0023,351,,Route de Bécalet,01380,01343,Saint-Cyr-sur-Menthon,,,851684.47,6577368.03,4.970124,46.279167,,,,SAINT-CYR-SUR-MENTHON,ROUTE DE BECALET,arcep,inconnue,0,
01343_0325_00031,01343_0325,31,,Allée des Mirtanges,01380,01343,Saint-Cyr-sur-Menthon,,,851822.97,6578239.97,4.972205,46.286985,entrée,,,SAINT-CYR-SUR-MENTHON,ALLEE DES MIRTANGES,inconnue,inconnue,0,
01343_0325_00180,01343_0325,180,,Allée des Mirtanges,01380,01343,Saint-Cyr-sur-Menthon,,,851684.35,6578335.48,4.970436,46.287876,,,,SAINT-CYR-SUR-MENTHON,ALLEE DES MIRTANGES,arcep,inconnue,0,
01343_0429_00055,01343_0429,55,,Allee du Ronjon,01380,01343,Saint-Cyr-sur-Menthon,,,851157.49,6577135.06,4.963207,46.277188,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE DU RONJON,inconnue,inconnue,0,
01343_0429_00090,01343_0429,90,,Allee du Ronjon,01380,01343,Saint-Cyr-sur-Menthon,,,851157.49,6577135.06,4.963207,46.277188,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE DU RONJON,inconnue,inconnue,0,
01343_0429_00184,01343_0429,184,,Allee du Ronjon,01380,01343,Saint-Cyr-sur-Menthon,,,851157.49,6577135.06,4.963207,46.277188,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE DU RONJON,inconnue,inconnue,0,
01343_0525_00009,01343_0525,9,,Clos du Village,01380,01343,Saint-Cyr-sur-Menthon,,,851807.27,6576901.31,4.971567,46.274938,segment,,,SAINT-CYR-SUR-MENTHON,CLOS DU VILLAGE,inconnue,inconnue,0,
01343_0525_00031,01343_0525,31,,Clos du Village,01380,01343,Saint-Cyr-sur-Menthon,,,851809.61,6576881.82,4.971591,46.274762,segment,,,SAINT-CYR-SUR-MENTHON,CLOS DU VILLAGE,inconnue,inconnue,0,
01343_0525_00055,01343_0525,55,,Clos du Village,01380,01343,Saint-Cyr-sur-Menthon,,,851805.77,6576859.39,4.971534,46.274561,segment,,,SAINT-CYR-SUR-MENTHON,CLOS DU VILLAGE,inconnue,inconnue,0,
01343_0525_00080,01343_0525,80,,Clos du Village,01380,01343,Saint-Cyr-sur-Menthon,,,851781.67,6576843.9,4.971216,46.274427,segment,,,SAINT-CYR-SUR-MENTHON,CLOS DU VILLAGE,inconnue,inconnue,0,
01343_0525_00084,01343_0525,84,,Clos du Village,01380,01343,Saint-Cyr-sur-Menthon,,,851782.3,6576840.25,4.971223,46.274394,segment,,,SAINT-CYR-SUR-MENTHON,CLOS DU VILLAGE,inconnue,inconnue,0,
01343_0525_00099,01343_0525,99,,Clos du Village,01380,01343,Saint-Cyr-sur-Menthon,,,851793.62,6576827.76,4.971366,46.274279,segment,,,SAINT-CYR-SUR-MENTHON,CLOS DU VILLAGE,inconnue,inconnue,0,
01343_0525_00112,01343_0525,112,,Clos du Village,01380,01343,Saint-Cyr-sur-Menthon,,,851783.83,6576809.85,4.971233,46.27412,entrée,,,SAINT-CYR-SUR-MENTHON,CLOS DU VILLAGE,inconnue,inconnue,0,
01343_0525_00136,01343_0525,136,,Clos du Village,01380,01343,Saint-Cyr-sur-Menthon,,,851798.38,6576794.44,4.971417,46.273978,segment,,,SAINT-CYR-SUR-MENTHON,CLOS DU VILLAGE,inconnue,inconnue,0,
01343_0224_00111,01343_0224,111,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850539.47,6575605.73,4.954692,46.263559,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,inconnue,inconnue,0,
01343_0224_00113,01343_0224,113,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850543.97,6575604.51,4.95475,46.263547,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,inconnue,inconnue,0,
01343_0224_00130,01343_0224,130,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850552.71,6575593.73,4.95486,46.263448,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,inconnue,inconnue,0,
01343_0224_00155,01343_0224,155,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850581.48,6575626.54,4.955244,46.263737,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,inconnue,inconnue,0,
01343_0224_00157,01343_0224,157,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850589.77,6575596.64,4.955342,46.263466,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,inconnue,inconnue,0,
01343_0224_00160,01343_0224,160,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850576.52,6575559.55,4.955158,46.263135,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00186,01343_0224,186,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850603.33,6575571.99,4.95551,46.263241,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00199,01343_0224,199,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850654.35,6575630.46,4.956191,46.263756,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00218,01343_0224,218,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850638.2,6575582.51,4.955966,46.263328,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,inconnue,inconnue,0,
01343_0224_00226,01343_0224,226,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850658.78,6575579.25,4.956232,46.263294,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,inconnue,inconnue,0,
01343_0224_00265,01343_0224,265,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850697.37,6575619.97,4.956746,46.263652,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00266,01343_0224,266,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850673.62,6575555.51,4.956417,46.263077,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,cadastre,inconnue,0,01343000ZP0191
01343_0224_00286,01343_0224,286,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850707.79,6575569.46,4.956865,46.263195,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,inconnue,inconnue,0,
01343_0224_00289,01343_0224,289,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850720.17,6575613.98,4.95704,46.263593,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00307,01343_0224,307,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850742.87,6575608.99,4.957333,46.263543,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00335,01343_0224,335,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850767.16,6575605.04,4.957647,46.263502,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00391,01343_0224,391,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850833.51,6575545.37,4.958489,46.26295,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,inconnue,inconnue,0,
01343_0224_00451,01343_0224,451,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850878.38,6575550.48,4.959073,46.262986,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00469,01343_0224,469,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850905.24,6575536.04,4.959417,46.26285,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00518,01343_0224,518,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850913.99,6575472.05,4.95951,46.262272,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00529,01343_0224,529,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850940.81,6575531.03,4.959877,46.262797,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00555,01343_0224,555,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850928.16,6575453.74,4.959688,46.262104,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,inconnue,inconnue,0,
01343_0224_00586,01343_0224,586,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850902.77,6575430.89,4.959351,46.261904,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,inconnue,inconnue,0,
01343_0224_00599,01343_0224,599,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850957.99,6575422.15,4.960065,46.261813,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,inconnue,inconnue,0,
01343_0224_00627,01343_0224,627,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850883.44,6575365.2,4.959079,46.261317,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,inconnue,inconnue,0,
01343_0224_00731,01343_0224,731,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850909.45,6575335.52,4.959407,46.261044,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00790,01343_0224,790,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850930.95,6575263.96,4.959663,46.260395,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00793,01343_0224,793,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850968.71,6575298,4.960164,46.260693,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00830,01343_0224,830,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850941.89,6575245.46,4.959799,46.260226,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00848,01343_0224,848,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850953.16,6575210.52,4.959934,46.259909,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00863,01343_0224,863,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,851009.59,6575243.47,4.960677,46.260193,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00880,01343_0224,880,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,851001.31,6575210.5,4.960559,46.259898,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00907,01343_0224,907,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,851029,6575162.97,4.960903,46.259464,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,inconnue,inconnue,0,
01343_0224_00918,01343_0224,918,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850988.51,6575173.96,4.960381,46.259572,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_01405,01343_0224,1405,,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850633.65,6575797.46,4.955976,46.265264,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,arcep,inconnue,0,
01343_0224_00599_bis,01343_0224,599,bis,Route des Gambys,01380,01343,Saint-Cyr-sur-Menthon,,,850903.73,6575416.8,4.959359,46.261777,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GAMBYS,inconnue,inconnue,0,
01343_0420_00023,01343_0420,23,,Allée des Rippes,01380,01343,Saint-Cyr-sur-Menthon,,,851519.5,6574550.98,4.967071,46.253845,entrée,,,SAINT-CYR-SUR-MENTHON,ALLEE DES RIPPES,inconnue,inconnue,0,
01343_0420_00035,01343_0420,35,,Allée des Rippes,01380,01343,Saint-Cyr-sur-Menthon,,,851817.3,6574623.5,4.970959,46.254431,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE DES RIPPES,inconnue,inconnue,0,
01343_0420_00067,01343_0420,67,,Allée des Rippes,01380,01343,Saint-Cyr-sur-Menthon,,,851817.3,6574623.5,4.970959,46.254431,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE DES RIPPES,inconnue,inconnue,0,
01343_0040_00041,01343_0040,41,,Route du Bief Chanot,01380,01343,Saint-Cyr-sur-Menthon,,,851630.36,6576501.65,4.969141,46.27138,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DU BIEF CHANOT,inconnue,inconnue,0,
01343_0465_00007,01343_0465,7,,Rue du Stade,01380,01343,Saint-Cyr-sur-Menthon,,,851868.03,6576936.04,4.972367,46.275237,entrée,,,SAINT-CYR-SUR-MENTHON,RUE DU STADE,inconnue,inconnue,0,
01343_0465_00015,01343_0465,15,,Rue du Stade,01380,01343,Saint-Cyr-sur-Menthon,,,851868.5,6576892.51,4.972359,46.274845,entrée,,,SAINT-CYR-SUR-MENTHON,RUE DU STADE,inconnue,inconnue,0,
01343_0465_00109,01343_0465,109,,Rue du Stade,01380,01343,Saint-Cyr-sur-Menthon,,,851777.42,6576909.01,4.971182,46.275014,segment,,,SAINT-CYR-SUR-MENTHON,RUE DU STADE,inconnue,inconnue,0,
01343_0465_00135,01343_0465,135,,Rue du Stade,01380,01343,Saint-Cyr-sur-Menthon,,,851756.72,6576905.16,4.970912,46.274984,segment,,,SAINT-CYR-SUR-MENTHON,RUE DU STADE,inconnue,inconnue,0,
01343_0238_00124,01343_0238,124,,Route des Guillemières,01380,01343,Saint-Cyr-sur-Menthon,,,849094.48,6577804.39,4.936637,46.283672,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GUILLEMIERES,inconnue,inconnue,0,
01343_0238_00215,01343_0238,215,,Route des Guillemières,01380,01343,Saint-Cyr-sur-Menthon,,,849168.29,6577887.96,4.937622,46.284408,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GUILLEMIERES,inconnue,inconnue,0,
01343_0238_00509,01343_0238,509,,Route des Guillemières,01380,01343,Saint-Cyr-sur-Menthon,,,849444.48,6578012.72,4.941248,46.28547,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DES GUILLEMIERES,inconnue,inconnue,0,
01343_0508_00025,01343_0508,25,,Allee En Verdet,01380,01343,Saint-Cyr-sur-Menthon,,,850247.34,6575819.79,4.950969,46.265551,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE EN VERDET,inconnue,inconnue,0,
01343_0508_00035,01343_0508,35,,Allee En Verdet,01380,01343,Saint-Cyr-sur-Menthon,,,850247.34,6575819.79,4.950969,46.265551,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE EN VERDET,inconnue,inconnue,0,
01343_0480_00021,01343_0480,21,,Chemin Terre de Vent,01380,01343,Saint-Cyr-sur-Menthon,,,852700.27,6578036.44,4.98353,46.284955,segment,,,SAINT-CYR-SUR-MENTHON,CHEMIN TERRE DE VENT,inconnue,inconnue,0,
01343_0480_00032,01343_0480,32,,Chemin Terre de Vent,01380,01343,Saint-Cyr-sur-Menthon,,,852700.27,6578036.44,4.98353,46.284955,segment,,,SAINT-CYR-SUR-MENTHON,CHEMIN TERRE DE VENT,inconnue,inconnue,0,
01343_0273_00014,01343_0273,14,,Route des Lévrières,01380,01343,Saint-Cyr-sur-Menthon,,,850425.16,6576239.98,4.953412,46.269294,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LEVRIERES,arcep,inconnue,0,
01343_0273_00096,01343_0273,96,,Route des Lévrières,01380,01343,Saint-Cyr-sur-Menthon,,,850348.77,6576210.43,4.952411,46.269045,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LEVRIERES,inconnue,inconnue,0,
01343_0273_00132,01343_0273,132,,Route des Lévrières,01380,01343,Saint-Cyr-sur-Menthon,,,850361.3,6576177.52,4.952563,46.268746,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LEVRIERES,arcep,inconnue,0,
01343_0273_00149,01343_0273,149,,Route des Lévrières,01380,01343,Saint-Cyr-sur-Menthon,,,850425.9,6576166.46,4.953398,46.268632,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LEVRIERES,arcep,inconnue,0,
01343_0273_00152,01343_0273,152,,Route des Lévrières,01380,01343,Saint-Cyr-sur-Menthon,,,850364.6,6576153.06,4.952598,46.268525,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LEVRIERES,arcep,inconnue,0,
01343_0273_00171,01343_0273,171,,Route des Lévrières,01380,01343,Saint-Cyr-sur-Menthon,,,850401.97,6576121.77,4.953073,46.268235,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LEVRIERES,inconnue,inconnue,0,
01343_0273_00218,01343_0273,218,,Route des Lévrières,01380,01343,Saint-Cyr-sur-Menthon,,,850368.4,6576114.49,4.952635,46.268177,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LEVRIERES,arcep,inconnue,0,
01343_0273_00225,01343_0273,225,,Route des Lévrières,01380,01343,Saint-Cyr-sur-Menthon,,,850401.97,6576121.77,4.953073,46.268235,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LEVRIERES,inconnue,inconnue,0,
01343_0273_00254,01343_0273,254,,Route des Lévrières,01380,01343,Saint-Cyr-sur-Menthon,,,850380.92,6576075.48,4.952785,46.267823,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LEVRIERES,arcep,inconnue,0,
01343_0273_00275,01343_0273,275,,Route des Lévrières,01380,01343,Saint-Cyr-sur-Menthon,,,850415.93,6576043.02,4.953229,46.267523,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LEVRIERES,inconnue,inconnue,0,
01343_0273_00312,01343_0273,312,,Route des Lévrières,01380,01343,Saint-Cyr-sur-Menthon,,,850350.61,6576008.52,4.95237,46.267227,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LEVRIERES,arcep,inconnue,0,
01343_0273_00316,01343_0273,316,,Route des Lévrières,01380,01343,Saint-Cyr-sur-Menthon,,,850389.02,6575991.03,4.952863,46.267061,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LEVRIERES,arcep,inconnue,0,
01343_0273_00321,01343_0273,321,,Route des Lévrières,01380,01343,Saint-Cyr-sur-Menthon,,,850431.29,6575998.52,4.953414,46.267119,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LEVRIERES,arcep,inconnue,0,
01343_0273_00366,01343_0273,366,,Route des Lévrières,01380,01343,Saint-Cyr-sur-Menthon,,,850368.1,6575961.52,4.952582,46.2668,,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LEVRIERES,arcep,inconnue,0,
01343_0273_00386,01343_0273,386,,Route des Lévrières,01380,01343,Saint-Cyr-sur-Menthon,,,850336.02,6575928.51,4.952155,46.26651,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LEVRIERES,inconnue,inconnue,0,
01343_0273_00404,01343_0273,404,,Route des Lévrières,01380,01343,Saint-Cyr-sur-Menthon,,,850403.42,6575916.63,4.953026,46.266388,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LEVRIERES,inconnue,inconnue,0,
01343_0175_00050,01343_0175,50,,Allee Curtil Budin,01380,01343,Saint-Cyr-sur-Menthon,,,852352.52,6576974.05,4.978669,46.27547,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE CURTIL BUDIN,inconnue,inconnue,0,
01343_0175_00084,01343_0175,84,,Allee Curtil Budin,01380,01343,Saint-Cyr-sur-Menthon,,,852355.09,6576942.12,4.978692,46.275182,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE CURTIL BUDIN,inconnue,inconnue,0,
01343_0175_00090,01343_0175,90,,Allee Curtil Budin,01380,01343,Saint-Cyr-sur-Menthon,,,852355.77,6576936.47,4.978699,46.275131,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE CURTIL BUDIN,inconnue,inconnue,0,
01343_0438_00042,01343_0438,42,,Place Saint Cyr,01380,01343,Saint-Cyr-sur-Menthon,,,851829.79,6576992.63,4.971889,46.275755,segment,,,SAINT-CYR-SUR-MENTHON,PLACE SAINT CYR,inconnue,inconnue,0,
01343_0438_00080,01343_0438,80,,Place Saint Cyr,01380,01343,Saint-Cyr-sur-Menthon,,,851829.79,6576992.63,4.971889,46.275755,segment,,,SAINT-CYR-SUR-MENTHON,PLACE SAINT CYR,inconnue,inconnue,0,
01343_0290_00018,01343_0290,18,,Route des Lys,01380,01343,Saint-Cyr-sur-Menthon,,,850532.21,6576623.99,4.954925,46.272727,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LYS,inconnue,inconnue,0,
01343_0290_00047,01343_0290,47,,Route des Lys,01380,01343,Saint-Cyr-sur-Menthon,,,850559.73,6576619.78,4.955281,46.272683,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LYS,inconnue,inconnue,0,
01343_0290_00099,01343_0290,99,,Route des Lys,01380,01343,Saint-Cyr-sur-Menthon,,,850599.92,6576592.67,4.955794,46.27243,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LYS,inconnue,inconnue,0,
01343_0290_00111,01343_0290,111,,Route des Lys,01380,01343,Saint-Cyr-sur-Menthon,,,850660.73,6576535.75,4.956565,46.271904,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LYS,inconnue,inconnue,0,
01343_0290_00151,01343_0290,151,,Route des Lys,01380,01343,Saint-Cyr-sur-Menthon,,,850638.1,6576556.74,4.956278,46.272098,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LYS,inconnue,inconnue,0,
01343_0290_00541,01343_0290,541,,Route des Lys,01380,01343,Saint-Cyr-sur-Menthon,,,850565.97,6576607.49,4.955358,46.272571,entrée,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LYS,inconnue,inconnue,0,
01343_0290_00551,01343_0290,551,,Route des Lys,01380,01343,Saint-Cyr-sur-Menthon,,,850894.39,6576267.94,4.959512,46.269441,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES LYS,inconnue,inconnue,0,
01343_0497_00006,01343_0497,6,,Allee du Tripier,01380,01343,Saint-Cyr-sur-Menthon,,,851215.82,6577038.2,4.963933,46.276303,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE DU TRIPIER,inconnue,inconnue,0,
01343_0497_00014,01343_0497,14,,Allee du Tripier,01380,01343,Saint-Cyr-sur-Menthon,,,851215.82,6577038.2,4.963933,46.276303,segment,,,SAINT-CYR-SUR-MENTHON,ALLEE DU TRIPIER,inconnue,inconnue,0,
01343_0150_00568,01343_0150,568,,Route des Coudes,01380,01343,Saint-Cyr-sur-Menthon,,,851225.99,6575637.99,4.963613,46.263696,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES COUDES,inconnue,inconnue,0,
01343_0150_00603,01343_0150,603,,Route des Coudes,01380,01343,Saint-Cyr-sur-Menthon,,,851204.28,6575724.09,4.963359,46.264476,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES COUDES,inconnue,inconnue,0,
01343_0150_00611,01343_0150,611,,Route des Coudes,01380,01343,Saint-Cyr-sur-Menthon,,,851207.57,6575731.17,4.963404,46.264539,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES COUDES,inconnue,inconnue,0,
01343_0150_00618,01343_0150,618,,Route des Coudes,01380,01343,Saint-Cyr-sur-Menthon,,,851219.77,6575736.48,4.963564,46.264584,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES COUDES,inconnue,inconnue,0,
01343_0150_00633,01343_0150,633,,Route des Coudes,01380,01343,Saint-Cyr-sur-Menthon,,,851216.89,6575750.07,4.963531,46.264707,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DES COUDES,inconnue,inconnue,0,
01343_0337_00037,01343_0337,37,,Route de la Motte Castrale,01380,01343,Saint-Cyr-sur-Menthon,,,851866.6,6577199.5,4.972434,46.277609,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LA MOTTE CASTRALE,inconnue,inconnue,0,
01343_0337_00209,01343_0337,209,,Route de la Motte Castrale,01380,01343,Saint-Cyr-sur-Menthon,,,852030.63,6577204.27,4.974565,46.277615,segment,,,SAINT-CYR-SUR-MENTHON,ROUTE DE LA MOTTE CASTRALE,inconnue,inconnue,0,
